0.0115405,0.0105632,0.0099411,0
0.0187956,0.017966,0.0163489,0
0.0198916,0.0187494,0.0180027,0
0.0222779,0.0213113,0.0206811,0
0.0182258,0.0170706,0.0164764,0
0.0173568,0.0161383,0.015501,0
2.0270505,2.0258676,0.014069,1
0.0339654,0.0327069,0.0319053,0
0.0149056,0.013733,0.0127936,0
0.0193441,0.0180921,0.0169891,0
0.0120203,0.011169,0.0106428,0
0.0171614,0.0160435,0.015055,0
0.0110241,0.0099142,0.0091289,0
0.0118642,0.0094835,0.0079415,0
0.0225486,0.0210497,0.0204024,0
0.0159182,0.0142329,0.0136743,0
0.0174711,0.0163254,0.0157396,0
0.0263779,0.0253372,0.0246955,0
0.0214025,0.0156269,0.0146951,0
0.0192943,0.0181556,0.0170233,0
0.0135684,0.012273,0.0115774,0
0.0136783,0.0124285,0.0102384,0
0.0178305,0.0162899,0.0154761,0
0.023428,0.0208289,0.0175003,0
2.0190629,2.0179182,0.0132898,1
0.0132365,0.0121722,0.0114853,0
2.0508747,2.0486958,0.0380282,1
0.0451397,0.0428019,0.0415832,0
0.0809155,0.0782655,0.077067,0
0.0400745,0.0356464,0.02915,0
0.0169689,0.0161558,0.0146015,0
0.0166304,0.0158933,0.014712,0
0.01714,0.0155981,0.0150296,0
0.0187455,0.0174981,0.0168107,0
2.0382985,2.0353749,0.0325053,1
0.0367596,0.0344225,0.0321931,0
0.0432218,0.041789,0.0407223,0
0.0224864,0.0211327,0.0199355,0
0.0164688,0.0150575,0.0139023,0
0.0414177,0.0391468,0.0373517,0
0.0358191,0.0336979,0.0317725,0
0.03194,0.03069,0.026526,0
0.0100605,0.0089705,0.0083599,0
0.0087403,0.00772,0.007142,0
0.0114294,0.0103743,0.00963,0
0.0168545,0.0157757,0.0149664,0
0.0106195,0.0095961,0.0091493,0
0.0117868,0.0107407,0.0101676,0
0.0170139,0.0159802,0.0152803,0
2.0233898,2.022163,0.0146132,1
0.0191903,0.017926,0.0166738,0
0.0206847,0.0192249,0.0177362,0
2.0254197,2.0235736,0.0172185,1
0.0176005,0.0154381,0.0146117,0
0.0196907,0.0186658,0.0177632,0
0.0187029,0.0174356,0.0164534,0
0.0183735,0.0170112,0.0161514,0
2.0330313,2.031595,0.0186111,1
0.0152305,0.0137751,0.0132313,0
0.0256863,0.0240419,0.0234044,0
0.012944,0.0116345,0.010897,0
2.0231917,2.0203809,0.0165349,1
0.014298,0.0129908,0.010946,0
0.0207298,0.0194175,0.0171696,0
0.0207711,0.0193723,0.0171997,0
0.0193766,0.0170021,0.0162916,0
0.0104508,0.0093404,0.0087055,0
0.0116417,0.0079571,0.0073715,0
0.0122676,0.0109348,0.010376,0
0.0085067,0.0074487,0.0067098,0
0.0161808,0.0148416,0.0141693,0
0.0228886,0.0162562,0.0140675,0
0.0192571,0.0182164,0.0172265,0
0.0245674,0.0226727,0.0203194,0
0.0155513,0.0134761,0.0110785,0
0.0194874,0.0163059,0.0151876,0
0.0157986,0.0148092,0.0141713,0
0.0224019,0.020638,0.0186985,0
0.0158351,0.0141766,0.0136898,0
0.0144159,0.013134,0.0122844,0
0.0287329,0.027377,0.0264464,0
0.0181724,0.0166772,0.0117545,0
0.0164279,0.0150936,0.0142011,0
2.0183824,2.0161189,0.013009,1
0.0298009,0.0276913,0.0266416,0
0.0265373,0.0144364,0.0135225,0
0.038307,0.0359802,0.0348782,0
0.03315,0.0305857,0.028885,0
0.0983135,0.0967431,0.0958822,0
0.0311232,0.0301091,0.0294018,0
2.0204887,2.0184838,0.0162082,1
0.0155584,0.0145325,0.0139545,0
0.032279,0.0291782,0.028546,0
2.0312411,2.0292044,0.0187287,1
0.037613,0.0353531,0.0342401,0
0.0098345,0.008647,0.008129,0
0.0118411,0.010721,0.0101136,0
0.0163644,0.0154344,0.014878,0
0.016034,0.0149095,0.0143635,0
0.0361066,0.0341646,0.0334955,0
0.0194218,0.0181184,0.0171276,0
6.0512473,6.050138,0.0358151,3
0.0124629,0.0114557,0.0101356,0
0.0423616,0.0411514,0.0403092,0
0.016431,0.0151386,0.0141828,0
0.0181384,0.0168655,0.0163051,0
0.0081297,0.007181,0.0065992,0
0.0129965,0.011941,0.0113635,0
0.0189129,0.0178011,0.0172034,0
0.0217646,0.0201921,0.0178175,0
0.0199183,0.017752,0.0157661,0
0.0155455,0.0145037,0.0139029,0
0.0323961,0.0312529,0.0307498,0
0.0178858,0.0166201,0.0158723,0
0.0112131,0.0101643,0.0095785,0
0.01089,0.0094322,0.0069059,0
0.0184251,0.0174282,0.0155639,0
0.0087684,0.0073343,0.0063782,0
0.0088084,0.0076675,0.0070806,0
2.0366863,2.0345485,0.0305325,1
0.0170235,0.0158977,0.0151087,0
0.0171312,0.0159258,0.0152549,0
0.0585141,0.0563604,0.0554888,0
0.0287362,0.0273067,0.0265063,0
0.1208165,0.1162273,0.1148287,0
0.0228469,0.0212417,0.0202429,0
0.0431355,0.04131,0.0390911,0
0.0242634,0.0197736,0.0189527,0
0.0243405,0.0227748,0.0221861,0
0.0156754,0.0146631,0.0141472,0
0.0265741,0.0239209,0.0230009,0
0.015263,0.0140994,0.0135118,0
0.0163134,0.0150527,0.0143457,0
0.018273,0.0172915,0.0168892,0
0.0283758,0.0264098,0.0256639,0
0.0132782,0.0121516,0.0114311,0
0.0240522,0.0228183,0.0221779,0
2.0483226,2.046062,0.0337582,1
0.0424891,0.0401388,0.0342579,0
0.0418309,0.0395761,0.0377718,0
0.0371554,0.0348902,0.0331309,0
0.0233949,0.0212918,0.0192852,0
0.0559303,0.049183,0.0475892,0
0.0245757,0.0155532,0.013599,0
0.0212715,0.020168,0.0193636,0
0.0158969,0.014936,0.0142597,0
0.0104599,0.0092134,0.0083918,0
0.0088595,0.0078448,0.0072543,0
0.0124786,0.011259,0.0106735,0
0.016767,0.0152592,0.0146885,0
0.0085469,0.0075024,0.006955,0
0.0079842,0.00636,0.0057624,0
0.0182551,0.0173587,0.0166675,0
0.015359,0.0142573,0.0136567,0
0.0189842,0.0173754,0.0168035,0
2.0272579,2.0260608,0.0161055,1
0.0192868,0.0180604,0.0173865,0
2.0608386,2.0592495,0.0556711,1
0.0151399,0.0141975,0.0109208,0
0.0247717,0.0212359,0.0199237,0
2.047382,2.0451956,0.0390303,1
0.0388459,0.0361493,0.0340701,0
0.0209221,0.0189169,0.0176094,0
0.0593723,0.0543255,0.049312,0
0.0194514,0.017949,0.0154911,0
0.0145927,0.0136296,0.01305,0
0.0114599,0.0106597,0.0085903,0
0.0216136,0.0190781,0.0170213,0
2.0374142,2.0354377,0.0196148,1
0.0122962,0.0093662,0.0087893,0
0.0241756,0.0228148,0.0194802,0
0.0171198,0.0149784,0.0142285,0
0.0173516,0.016008,0.0149025,0
0.012099,0.0107853,0.0101532,0
0.017694,0.0165706,0.0156437,0
2.0177075,2.0166335,0.0147139,1
0.0164596,0.0155105,0.0149541,0
0.0127188,0.0115678,0.0106809,0
2.0311004,2.0299296,0.0170209,1
0.0228619,0.02167,0.0206971,0
0.03284,0.0314311,0.0303697,0
0.0149961,0.0138177,0.0134202,0
0.0106404,0.0097517,0.0091683,0
0.03495,0.0339422,0.0329625,0
6.0270878,6.0254815,0.0094421,3
0.0244834,0.0199373,0.01781,0
0.0287605,0.0277749,0.0271835,0
2.0152023,2.0137049,0.0101905,1
0.0070707,0.0059324,0.0053658,0
2.0108972,2.009786,0.0082025,1
0.0136873,0.0124306,0.0117729,0
0.1036818,0.1022009,0.1014671,0
0.0319767,0.0304504,0.0296019,0
0.0510827,0.0490551,0.0476237,0
0.0325872,0.0300981,0.0290958,0
0.034712,0.0331507,0.0310013,0
0.0377708,0.0352934,0.0345167,0
0.0149841,0.013988,0.0133458,0
2.0503148,2.0463456,0.0321467,1
0.0425899,0.040584,0.0393676,0
0.0817343,0.0794326,0.0782361,0
0.0301287,0.0280687,0.0270344,0
0.0488236,0.0466731,0.0403002,0
0.0457687,0.0441457,0.0427943,0
0.0197361,0.0182569,0.0167619,0
0.0606706,0.0583148,0.0565367,0
0.0605735,0.0583234,0.0562037,0
0.0409566,0.0384487,0.0371102,0
0.0180693,0.0168209,0.0131737,0
0.0376927,0.0363162,0.035329,0
0.0147279,0.0133908,0.0128132,0
0.0153494,0.014167,0.0135875,0
0.0273755,0.0262339,0.0254401,0
0.0109169,0.0098937,0.0093393,0
0.0133433,0.0118953,0.0113225,0
0.0157454,0.0143906,0.0138019,0
2.0380289,2.0357833,0.0298276,1
0.0662807,0.0612079,0.058452,0
0.0148218,0.0136029,0.0127653,0
0.0159184,0.0145113,0.013897,0
0.0170203,0.0155056,0.0148429,0
0.0270906,0.0257931,0.0247044,0
0.0208971,0.0146759,0.0136593,0
0.0153359,0.0140996,0.0134836,0
0.0195656,0.0185422,0.0166226,0
2.0377427,2.0356279,0.029934,1
2.0273722,2.0261871,0.0139396,1
0.0172601,0.0157838,0.0148108,0
0.1145499,0.1122417,0.1104463,0
0.0563095,0.0540503,0.0522993,0
0.0408503,0.0378018,0.0319705,0
0.0405046,0.0389408,0.0376583,0
2.026279,2.0238152,0.0178881,1
0.0581941,0.0570356,0.0562767,0
4.0181249,4.0167888,0.0104889,2
